Variable,Model,Detail,Sampling,Accuracy,F1_low,F1_high,Precision_low,Recall_low,Precision_high,Recall_high
Images VGG vs water,Gradient Boosting,Features level,down,0.645569620253165,0.70464135021097,0.556962025316456,0.752252252252252,0.662698412698413,0.508670520231214,0.615384615384615
Images VGG vs water,Gradient Boosting,Features level,up,0.69620253164557,0.775280898876404,0.53125,0.734042553191489,0.821428571428571,0.601769911504425,0.475524475524476
Images VGG vs water,Gradient Boosting,Features level,smote,0.675949367088608,0.742971887550201,0.561643835616438,0.752032520325203,0.734126984126984,0.550335570469799,0.573426573426573
Transfer learning vs water,logistic ridge regression with pca,Features standardised,no sampling,0.69873417721519,0.805872756933116,0.327683615819209,0.68421052631579,0.98015873015873,0.852941176470588,0.202797202797203
Transfer learning vs water,logistic ridge regression with pca,Features standardised,down,0.648101265822785,0.783825816485226,0.054421768707483,0.644501278772379,1,1,0.027972027972028
Transfer learning vs water,logistic ridge regression with pca,Features standardised,up,0.648101265822785,0.783825816485226,0.054421768707483,0.644501278772379,1,1,0.027972027972028
Transfer learning vs water,logistic ridge regression with pca,Features standardised,smote,0.688607594936709,0.801932367149759,0.272189349112426,0.67479674796748,0.988095238095238,0.884615384615385,0.160839160839161
Transfer learning vs water,logistic lasso regression without pca,Features standardised,no sampling,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Transfer learning vs water,logistic lasso regression without pca,Features standardised,down,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Transfer learning vs water,logistic lasso regression without pca,Features standardised,up,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Transfer learning vs water,logistic lasso regression without pca,Features standardised,smote,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Transfer learning vs water,logistic ridge regression with pca,Features level,no sampling,0.736708860759494,0.813620071684588,0.551724137931035,0.741830065359477,0.900793650793651,0.719101123595506,0.447552447552448
Transfer learning vs water,logistic ridge regression with pca,Features level,down,0.706329113924051,0.802721088435374,0.425742574257426,0.702380952380952,0.936507936507937,0.728813559322034,0.300699300699301
Transfer learning vs water,logistic ridge regression with pca,Features level,up,0.721518987341772,0.809027777777778,0.485981308411215,0.719135802469136,0.924603174603175,0.732394366197183,0.363636363636364
Transfer learning vs water,logistic ridge regression with pca,Features level,smote,0.729113924050633,0.81326352530541,0.506912442396313,0.725856697819315,0.924603174603175,0.743243243243243,0.384615384615385
Transfer learning vs water,logistic lasso regression without pca,Features level,no sampling,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Transfer learning vs water,logistic lasso regression without pca,Features level,down,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Transfer learning vs water,logistic lasso regression without pca,Features level,up,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Transfer learning vs water,logistic lasso regression without pca,Features level,smote,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Transfer learning vs water,Decision Tree,Features standardised,no sampling,0.721518987341772,0.8,0.541666666666667,0.738255033557047,0.873015873015873,0.670103092783505,0.454545454545455
Transfer learning vs water,Decision Tree,Features standardised,down,0.681012658227848,0.748,0.56551724137931,0.754032258064516,0.742063492063492,0.557823129251701,0.573426573426573
Transfer learning vs water,Decision Tree,Features standardised,up,0.670886075949367,0.731404958677686,0.57516339869281,0.762931034482759,0.702380952380952,0.539877300613497,0.615384615384615
Transfer learning vs water,Decision Tree,Features standardised,smote,0.708860759493671,0.780952380952381,0.566037735849057,0.750915750915751,0.813492063492063,0.614754098360656,0.524475524475525
Transfer learning vs water,Gradient Boosting,Features standardised,no sampling,0.741772151898734,0.817204301075269,0.560344827586207,0.745098039215686,0.904761904761905,0.730337078651685,0.454545454545455
Transfer learning vs water,Gradient Boosting,Features standardised,down,0.716455696202532,0.771428571428571,0.626666666666667,0.794117647058824,0.75,0.598726114649682,0.657342657342657
Transfer learning vs water,Gradient Boosting,Features standardised,up,0.736708860759494,0.803030303030303,0.603053435114504,0.768115942028986,0.841269841269841,0.663865546218487,0.552447552447552
Transfer learning vs water,Gradient Boosting,Features standardised,smote,0.721518987341772,0.792452830188679,0.576923076923077,0.755395683453237,0.833333333333333,0.641025641025641,0.524475524475525
Transfer learning vs water,Decision Tree,Features level,no sampling,0.721518987341772,0.8,0.541666666666667,0.738255033557047,0.873015873015873,0.670103092783505,0.454545454545455
Transfer learning vs water,Decision Tree,Features level,down,0.678481012658228,0.745490981963928,0.563573883161512,0.753036437246964,0.738095238095238,0.554054054054054,0.573426573426573
Transfer learning vs water,Decision Tree,Features level,up,0.686075949367089,0.7578125,0.553956834532374,0.746153846153846,0.76984126984127,0.57037037037037,0.538461538461538
Transfer learning vs water,Decision Tree,Features level,smote,0.724050632911392,0.797773654916512,0.565737051792829,0.749128919860627,0.853174603174603,0.657407407407407,0.496503496503497
Transfer learning vs water,Gradient Boosting,Features level,no sampling,0.736708860759494,0.807407407407407,0.584,0.756944444444445,0.865079365079365,0.682242990654206,0.510489510489511
Transfer learning vs water,Gradient Boosting,Features level,down,0.69873417721519,0.75564681724846,0.607260726072607,0.782978723404255,0.73015873015873,0.575,0.643356643356643
Transfer learning vs water,Gradient Boosting,Features level,up,0.729113924050633,0.796190476190476,0.59622641509434,0.765567765567766,0.829365079365079,0.647540983606557,0.552447552447552
Transfer learning vs water,Gradient Boosting,Features level,smote,0.724050632911392,0.787524366471735,0.606498194945848,0.773946360153257,0.801587301587302,0.626865671641791,0.587412587412587
Images VGG vs median income,logistic ridge regression with pca,Features standardised,no sampling,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images VGG vs median income,logistic ridge regression with pca,Features standardised,up,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images VGG vs median income,logistic ridge regression with pca,Features standardised,smote,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images VGG vs median income,logistic lasso regression without pca,Features standardised,no sampling,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images VGG vs median income,logistic lasso regression without pca,Features standardised,up,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images VGG vs median income,logistic lasso regression without pca,Features standardised,smote,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images VGG vs median income,logistic ridge regression with pca,Features level,no sampling,0.973621103117506,0.986536107711138,0.352941176470588,0.975786924939467,0.997524752475248,0.75,0.230769230769231
Images VGG vs median income,logistic ridge regression with pca,Features level,up,0.97841726618705,0.988957055214724,0.526315789473684,0.980535279805353,0.997524752475248,0.833333333333333,0.384615384615385
Images VGG vs median income,logistic ridge regression with pca,Features level,smote,0.971223021582734,0.985365853658537,0.142857142857143,0.971153846153846,1,1,0.0769230769230769
Images VGG vs median income,logistic lasso regression without pca,Features level,no sampling,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images VGG vs median income,logistic lasso regression without pca,Features level,up,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images VGG vs median income,logistic lasso regression without pca,Features level,smote,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images VGG vs median income,Decision Tree,Features standardised,no sampling,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images VGG vs median income,Decision Tree,Features standardised,up,0.947242206235012,0.972636815920398,0.266666666666667,0.9775,0.967821782178218,0.235294117647059,0.307692307692308
Images VGG vs median income,Decision Tree,Features standardised,smote,0.930455635491607,0.962962962962963,0.431372549019608,0.994722955145119,0.933168316831683,0.289473684210526,0.846153846153846
Images VGG vs median income,Gradient Boosting,Features standardised,no sampling,0.97841726618705,0.988984088127295,0.470588235294118,0.978208232445521,1,1,0.307692307692308
Images VGG vs median income,Gradient Boosting,Features standardised,up,0.971223021582734,0.985365853658537,0.142857142857143,0.971153846153846,1,1,0.0769230769230769
Images VGG vs median income,Gradient Boosting,Features standardised,smote,0.966426858513189,0.9825,0.588235294117647,0.992424242424242,0.972772277227723,0.476190476190476,0.769230769230769
Images VGG vs median income,Decision Tree,Features level,no sampling,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images VGG vs median income,Decision Tree,Features level,up,0.952038369304556,0.975186104218362,0.285714285714286,0.977611940298507,0.972772277227723,0.266666666666667,0.307692307692308
Images VGG vs median income,Decision Tree,Features level,smote,0.947242206235012,0.972151898734177,0.5,0.994818652849741,0.95049504950495,0.354838709677419,0.846153846153846
Images VGG vs median income,Gradient Boosting,Features level,no sampling,0.97841726618705,0.988957055214724,0.526315789473684,0.980535279805353,0.997524752475248,0.833333333333333,0.384615384615385
Images VGG vs median income,Gradient Boosting,Features level,up,0.973621103117506,0.986568986568987,0.266666666666667,0.973493975903614,1,1,0.153846153846154
Images VGG vs median income,Gradient Boosting,Features level,smote,0.964028776978417,0.981179422835634,0.594594594594595,0.994910941475827,0.967821782178218,0.458333333333333,0.846153846153846
