Variable,Model,Detail,Sampling,Accuracy,F1_low,F1_high,Precision_low,Recall_low,Precision_high,Recall_high
Transfer learning vs water,Gradient Boosting,Features standardised,up,0.75,0.799289520426288,0.668621700879765,0.75503355704698,0.849056603773585,0.74025974025974,0.609625668449198
Transfer learning vs water,Gradient Boosting,Features standardised,smote,0.761061946902655,0.815699658703072,0.660377358490566,0.744548286604361,0.90188679245283,0.801526717557252,0.561497326203209
Transfer learning vs water,Decision Tree,Features level,no sampling,0.776548672566372,0.830820770519263,0.671009771986971,0.746987951807229,0.935849056603774,0.858333333333333,0.550802139037433
Transfer learning vs water,Decision Tree,Features level,down,0.765486725663717,0.81786941580756,0.670807453416149,0.750788643533123,0.89811320754717,0.8,0.577540106951872
Transfer learning vs water,Decision Tree,Features level,up,0.752212389380531,0.807560137457045,0.652173913043478,0.741324921135647,0.886792452830189,0.777777777777778,0.561497326203209
Transfer learning vs water,Decision Tree,Features level,smote,0.776548672566372,0.82793867120954,0.681388012618297,0.754658385093168,0.916981132075472,0.830769230769231,0.577540106951872
Transfer learning vs water,Gradient Boosting,Features level,no sampling,0.761061946902655,0.813793103448276,0.666666666666667,0.749206349206349,0.890566037735849,0.788321167883212,0.577540106951872
Transfer learning vs water,Gradient Boosting,Features level,down,0.72787610619469,0.780748663101604,0.641399416909621,0.739864864864865,0.826415094339623,0.705128205128205,0.588235294117647
Transfer learning vs water,Gradient Boosting,Features level,up,0.741150442477876,0.790697674418605,0.660869565217391,0.751700680272109,0.833962264150943,0.721518987341772,0.609625668449198
Transfer learning vs water,Gradient Boosting,Features level,smote,0.736725663716814,0.79304347826087,0.638297872340425,0.735483870967742,0.860377358490566,0.73943661971831,0.561497326203209
Images VGG vs average income,logistic ridge regression with pca,Features standardised,smote,0.933467741935484,,0.965589155370177,,0,0.933467741935484,1
Images VGG vs average income,logistic ridge regression with pca,Features standardised,up,0.933467741935484,,0.965589155370177,,0,0.933467741935484,1
Images VGG vs average income,logistic ridge regression with pca,Features standardised,no sampling,0.933467741935484,,0.965589155370177,,0,0.933467741935484,1
Images VGG vs average income,logistic lasso regression without pca,Features standardised,smote,0.933467741935484,,0.965589155370177,,0,0.933467741935484,1
Images VGG vs average income,logistic lasso regression without pca,Features standardised,up,0.933467741935484,,0.965589155370177,,0,0.933467741935484,1
Images VGG vs average income,logistic lasso regression without pca,Features standardised,no sampling,0.933467741935484,,0.965589155370177,,0,0.933467741935484,1
Images VGG vs average income,logistic ridge regression with pca,Features level,smote,0.933467741935484,,0.965589155370177,,0,0.933467741935484,1
Images VGG vs average income,logistic ridge regression with pca,Features level,up,0.923387096774194,0.05,0.960084033613445,0.142857142857143,0.0303030303030303,0.934560327198364,0.987041036717063
Images VGG vs average income,logistic ridge regression with pca,Features level,no sampling,0.933467741935484,,0.965589155370177,,0,0.933467741935484,1
Images VGG vs average income,logistic lasso regression without pca,Features level,smote,0.933467741935484,,0.965589155370177,,0,0.933467741935484,1
Images VGG vs average income,logistic lasso regression without pca,Features level,up,0.933467741935484,,0.965589155370177,,0,0.933467741935484,1
Images VGG vs average income,logistic lasso regression without pca,Features level,no sampling,0.933467741935484,,0.965589155370177,,0,0.933467741935484,1
Images VGG vs average income,Decision Tree,Features standardised,smote,0.743951612903226,0.136054421768707,0.849704142011834,0.087719298245614,0.303030303030303,0.93979057591623,0.775377969762419
Images VGG vs average income,Decision Tree,Features standardised,up,0.887096774193548,0.0666666666666667,0.939914163090129,0.0740740740740741,0.0606060606060606,0.933901918976546,0.946004319654428
Images VGG vs average income,Decision Tree,Features standardised,no sampling,0.933467741935484,,0.965589155370177,,0,0.933467741935484,1
Images VGG vs average income,Gradient Boosting,Features standardised,smote,0.828629032258064,0.205607476635514,0.903954802259887,0.148648648648649,0.333333333333333,0.947867298578199,0.863930885529158
Images VGG vs average income,Gradient Boosting,Features standardised,up,0.933467741935484,0.0571428571428571,0.96551724137931,0.5,0.0303030303030303,0.935222672064777,0.997840172786177
Images VGG vs average income,Gradient Boosting,Features standardised,no sampling,0.935483870967742,0.0588235294117647,0.966597077244259,1,0.0303030303030303,0.935353535353535,1
Images VGG vs average income,Decision Tree,Features level,smote,0.770161290322581,0.173913043478261,0.866510538641686,0.114285714285714,0.363636363636364,0.946291560102302,0.799136069114471
Images VGG vs average income,Decision Tree,Features level,up,0.899193548387097,0.21875,0.946120689655172,0.225806451612903,0.212121212121212,0.944086021505376,0.948164146868251
Images VGG vs average income,Decision Tree,Features level,no sampling,0.933467741935484,,0.965589155370177,,0,0.933467741935484,1
Images VGG vs average income,Gradient Boosting,Features level,smote,0.836693548387097,0.213592233009709,0.90888638920135,0.157142857142857,0.333333333333333,0.948356807511737,0.872570194384449
Images VGG vs average income,Gradient Boosting,Features level,up,0.933467741935484,,0.965589155370177,,0,0.933467741935484,1
Images VGG vs average income,Gradient Boosting,Features level,no sampling,0.935483870967742,0.0588235294117647,0.966597077244259,1,0.0303030303030303,0.935353535353535,1
